%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1627887613277812481,0,1627887613277812481,3.241902217268944e-03,-2.953046932816505e-03,4.462823271751404e-02,-1.565384455225764e-03,1.856964161059986e-02,-1.336675534412700e-02,9.997369893294593e-01
1627887613378695488,1,1627887613378695488,-3.912346206313234e-03,1.560772622562619e-03,5.790408028984075e-02,5.397989314778581e-04,2.312817268695219e-02,-1.883954377155195e-02,9.995548348318645e-01
1627887613479535341,2,1627887613479535341,3.473616005738703e-03,-7.711059104631792e-03,5.616496607701176e-02,1.385439591717110e-03,2.130893319410516e-02,-2.099983290308087e-02,9.995514078531977e-01
1627887613580419064,3,1627887613580419064,6.695207363614404e-03,-1.541166366603710e-02,7.028606289594991e-02,-2.655198931941658e-04,1.997088320453943e-02,-2.167655079622962e-02,9.995655158461577e-01
1627887613681255341,4,1627887613681255341,1.332568596177683e-02,-2.281476625677522e-02,9.424347091124093e-02,8.445217962330704e-03,2.650673953823014e-02,-2.105704239028964e-02,9.993911506604383e-01
1627887613782166958,5,1627887613782166958,1.091900901687954e-03,-1.026326186978048e-02,8.096437409652217e-02,8.822183448020677e-03,2.764866019893585e-02,-1.827364352418721e-02,9.994117242762185e-01
1627887613883059740,6,1627887613883059740,-1.186256138094035e-02,-5.400831182159423e-03,7.871837095306553e-02,6.931016959218951e-03,3.366977429421102e-02,-1.017143810102157e-02,9.993572179905666e-01
1627887613983808994,7,1627887613983808994,-1.613631436649895e-02,3.618400815632811e-03,6.473539329683198e-02,8.150005625661582e-03,4.082694158382739e-02,-2.546081624817179e-03,9.991297491905504e-01
1627887614084702969,8,1627887614084702969,-1.666390663042137e-02,4.011542538385134e-03,5.671940135255821e-02,6.198283371077626e-03,5.018930943170254e-02,1.449837233595509e-03,9.987194363153331e-01
1627887614185606241,9,1627887614185606241,1.589221900066256e-02,-5.262947633251009e-03,5.349441359549730e-02,9.245580100283410e-03,6.940718570697038e-02,-2.382166375330853e-03,9.975427244505408e-01
1627887614286455631,10,1627887614286455631,3.541007821671877e-02,4.863612594692378e-03,4.449075643983808e-02,9.930507397532620e-03,6.858454193846240e-02,-1.262834371185263e-02,9.975159500303813e-01
1627887614387324095,11,1627887614387324095,4.145108461886519e-02,1.436699181683547e-02,3.386413247084438e-02,1.006518166346131e-02,5.722869074416292e-02,-2.257498092576130e-02,9.980550782947762e-01
