%time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045331556977272,0,1609045331556977272,7.155334929621379e-03,2.028149190184116e-03,4.466674118510181e-05,2.909125102084801e-01,9.564223414605667e-01,-8.543065231724219e-05,-2.502416553832755e-02
1609045331660177469,0,1609045331660177469,-2.583038673153348e-04,4.105037442138415e-03,9.049908477720696e-05,2.906912620798895e-01,9.564907621874291e-01,-8.439702081185301e-05,-2.498008962462816e-02
1609045331763889790,0,1609045331763889790,-3.134713690424457e-03,6.573909674007142e-03,-2.072619380103588e-03,2.905516795575098e-01,9.565321884268683e-01,-1.517298978146611e-04,-2.501741368835174e-02
1609045331833288431,0,1609045331833288431,-3.576253695615550e-03,6.141397546311309e-03,-3.717230540667023e-03,2.906789018996951e-01,9.564968041802316e-01,7.013047347403501e-05,-2.489246201377475e-02
1609045331935285330,0,1609045331935285330,-1.527762272734104e-03,2.539697733754722e-03,-6.045046486222935e-03,2.907385044616736e-01,9.564799498889958e-01,-1.450431726693063e-06,-2.484406330751449e-02
1609045332038764238,0,1609045332038764238,-9.151831681516785e-04,7.957747677790877e-04,-7.667617283645745e-03,2.908215980112993e-01,9.564549023341207e-01,-8.956238980891087e-05,-2.483565802953137e-02
1609045332141316175,0,1609045332141316175,-6.838149400045250e-04,1.311104913693443e-03,-8.863029876809952e-03,2.908283460254615e-01,9.564533324145643e-01,-1.151372546997477e-04,-2.481698621071030e-02
1609045332244363070,0,1609045332244363070,-1.746176180348081e-05,2.346283514134232e-03,-9.918026657692196e-03,2.905809989621994e-01,9.565244664076634e-01,-2.093990173539239e-04,-2.497167110382388e-02
1609045332347327948,0,1609045332347327948,6.292710305070298e-04,1.754291447891155e-03,-9.822377534767560e-03,2.908247072997472e-01,9.564537598299931e-01,-1.391826299850322e-04,-2.484301832069412e-02
1609045332450338125,0,1609045332450338125,1.241182804086040e-03,1.840703345502778e-03,-8.967528643763632e-03,2.908385376069552e-01,9.564477402653306e-01,-1.757486897225853e-04,-2.491253291797896e-02
1609045332557093382,0,1609045332557093382,1.286731544529884e-03,3.511992225860293e-03,-8.031994924755861e-03,2.906304947930209e-01,9.565091082728934e-01,-1.788991784534054e-04,-2.498418064383018e-02
1609045332658263922,0,1609045332658263922,9.562596225661273e-04,3.586649961788650e-03,-7.246029223721104e-03,2.906712702860779e-01,9.564971118029582e-01,-2.272116037624771e-04,-2.496870276495118e-02
1609045332759687901,0,1609045332759687901,7.010812834492295e-04,2.594817134081936e-03,-6.335606032382993e-03,2.906435467352728e-01,9.565048436908619e-01,-1.819462356733544e-04,-2.499559226399888e-02
1609045332862648010,0,1609045332862648010,-1.148628086380853e-04,3.123246713753386e-03,-5.376067128615620e-03,2.906274873367929e-01,9.565089358147999e-01,-1.996908901256308e-04,-2.502557560352170e-02
1609045332932960510,0,1609045332932960510,-2.970043198809627e-05,2.955933250974451e-03,-5.025753216719120e-03,2.906945147917285e-01,9.564936352185723e-01,2.810831496334497e-05,-2.483191628292856e-02
1609045333036054850,0,1609045333036054850,2.381237297410244e-04,3.461540197869364e-03,-5.599425851444694e-03,2.909425331586113e-01,9.564184211748936e-01,-3.395754692895842e-06,-2.482430311291589e-02
1609045333138016462,0,1609045333138016462,-4.206584191014238e-05,3.062946782777061e-03,-5.712466507811024e-03,2.908356444819790e-01,9.564505807978038e-01,-3.613466949491123e-05,-2.483773509365375e-02
1609045333242776394,0,1609045333242776394,1.107854409855085e-03,1.670247829073677e-03,-5.308976384358344e-03,2.908070729476598e-01,9.564589838514889e-01,-6.087173365325189e-05,-2.484863835354721e-02
1609045333344448805,0,1609045333344448805,3.219289231853024e-04,2.042053957671047e-03,-4.739162457743276e-03,2.908022553294738e-01,9.564601736427022e-01,-3.121708610174545e-05,-2.485927505295807e-02
1609045333448555946,0,1609045333448555946,-9.381414982620230e-06,1.360966956777535e-03,-4.381201092513604e-03,2.907761363923478e-01,9.564674892154038e-01,-8.488612677607607e-05,-2.488319459128321e-02
1609045333551103592,0,1609045333551103592,4.271256055740943e-06,8.608784704078089e-04,-3.834243518460887e-03,2.908511329110221e-01,9.564436528739797e-01,-8.746536417057537e-05,-2.492287526078142e-02
1609045333653843403,0,1609045333653843403,-3.555272196492758e-04,8.316064718834506e-04,-3.294191248536534e-03,2.907153875439136e-01,9.564839947202698e-01,-6.172035240145170e-05,-2.495851517511618e-02
1609045333756675243,0,1609045333756675243,-2.079813802936515e-05,1.642181736415033e-03,-3.218702479293600e-03,2.908096640014390e-01,9.564548080644092e-01,-1.075680701880240e-04,-2.497854845575864e-02
1609045333859847069,0,1609045333859847069,-4.962780474764541e-04,1.304174751193427e-03,-2.972633319072265e-03,2.907390129022742e-01,9.564770232058614e-01,-1.095210074719449e-04,-2.495031985799821e-02
1609045333963321209,0,1609045333963321209,-1.353847779387749e-03,8.037771587615900e-04,-2.789451556512022e-03,2.906174378423064e-01,9.565114387663242e-01,-1.453839703067357e-04,-2.504697975112193e-02
1609045334033530235,0,1609045334033530235,-1.222717557861639e-03,1.316419662541702e-03,-2.863415413571713e-03,2.909285446032212e-01,9.564224900485507e-01,6.220746453656621e-05,-2.483140339601300e-02
1609045334134853363,0,1609045334134853363,-1.318997998958789e-03,1.492860785217654e-03,-3.432007923996376e-03,2.907222903925729e-01,9.564847920516623e-01,6.100366241056338e-05,-2.484730813064098e-02
1609045334237840414,0,1609045334237840414,-2.655215282696791e-03,2.598249307831259e-03,-3.579028580932405e-03,2.908345644098926e-01,9.564509193767270e-01,5.427887514727405e-05,-2.483731108081548e-02
1609045334340977430,0,1609045334340977430,-2.501592422340368e-03,2.549419139405465e-03,-3.646154997423722e-03,2.907843815522755e-01,9.564660133960284e-01,2.731756655186074e-05,-2.484366956225400e-02
