1609043643458202535,0,1609043643458202535,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,-3.022663219951477e-01,-9.531167994876630e-01,-1.831321642231633e-03,1.414508334942258e-02
1609043643662977394,0,1609043643662977394,-9.946689009666443e-03,-1.166099915280938e-03,1.290053129196167e-03,-3.022398436534939e-01,-9.531248009765867e-01,-1.887766479445750e-03,1.416428640534981e-02
1609043643869485053,0,1609043643869485053,-3.769899252802134e-03,6.810310296714306e-04,2.888090210035443e-03,-3.021501884279219e-01,-9.531528949669533e-01,-1.886618241399095e-03,1.418672339543517e-02
1609043644058479144,0,1609043644058479144,-7.357423659414053e-03,-2.464150544255972e-03,1.308439765125513e-03,-3.022778490416898e-01,-9.531131482676759e-01,-1.835243518872029e-03,1.414427301896048e-02
1609043644263193889,0,1609043644263193889,-6.276883184909821e-03,8.655507117509842e-04,1.767673180438578e-03,-3.022449512033355e-01,-9.531234689206417e-01,-1.889144463539365e-03,1.414473746563602e-02
1609043644469338518,0,1609043644469338518,-6.680090446025133e-03,-1.117084757424891e-03,2.891008742153645e-03,-3.021780487638173e-01,-9.531442450537752e-01,-1.887502355728194e-03,1.417435363669270e-02
1609043644658436045,0,1609043644658436045,-4.543068818747997e-03,7.302291924133897e-04,-3.035306581296027e-04,-3.021640769457486e-01,-9.531492758148390e-01,-1.871970251224243e-03,1.413592390153623e-02
1609043644862985533,0,1609043644862985533,-8.158626966178417e-03,-2.852369099855423e-03,1.274858019314706e-03,-3.023326979763634e-01,-9.530953657928484e-01,-1.908042155517900e-03,1.416060781401399e-02
1609043645069318713,0,1609043645069318713,-4.958750214427710e-03,-1.303567318245769e-03,1.929047051817179e-03,-3.021930352632917e-01,-9.531391981190208e-01,-1.920631390390263e-03,1.418977175472474e-02
1609043645258130627,0,1609043645258130627,-7.374960463494062e-03,-2.767082187347114e-04,6.456721457652748e-04,-3.022048127036044e-01,-9.531359637531241e-01,-1.855039335281248e-03,1.416490763285037e-02
1609043645462871080,0,1609043645462871080,-3.307260805740952e-03,9.567976230755448e-04,2.086890861392021e-03,-3.021410137816151e-01,-9.531564738367879e-01,-1.886904472351700e-03,1.414156163763256e-02
